label,text
7,The Tekla Structures  installation has been built according to Microsoft s requirements for the Windows  certification  the Company added 
7,The total number of voting rights is  
7,The total restructuring costs are expected to be about EUR mn  of which EUR  mn was booked in December  
7,The total service concept also includes technology services  with which Raute supports its customers throughout the entire life cycle of their investments 
7,The total size of the complex is around  m and the project will be constructed in stages 
7,The total value of the deliveries is some EURm 
7,The total value of the order  placed by Aspo  marine transportation subsidiary ESL Shipping Oy  is EUR  million  USD  m  
7,The train is expected to cross the Russian territory in  days  reaching the Vostochny port 
7,The transaction covers a building lot of  sq m and factory buildings of  sq m Since the autumn of   when Scanfil discontinued its production operations in Oulu  the facilities have been partly leased to other parties 
7,The transaction is expected to be finalized by Dec  
7,The transaction is subject to a final agreement between the parties  approvals of their decisionmaking bodies and approval by the Finnish Competition Authority 
7,The transaction was announced on September  when Pohjola Insurance agreed to pay EUR  million  USD  m  in cash for Pohjantahti 
7,The turbines are expected to be launched by the end of  
7,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements 
7,The value of the order is about EUR mn 
7,The value of the order is around EUR  million 
7,The value of the order is EUR  mn 
7,The value of the order is EUR mn 
7,The value of the order is EUR  
7,The value of the order is nearly EURm 
7,The value of the order is USD  mn 
7,The value of the order is USD  mn 
7,The value of the orders is about EUR mn 
7,The value of the orders is about EUR mn 
7,The value of the orders is over EUR mn 
7,The value of the orders is over EUR mn 
7,The value of the total investment is about EUR mn 
7,The webcast may be followed online on the company website at wwwruukkicominvestors 
7,The venture recently agreed to buy Motorola s wireless networks business for   billion and to deploy LightSquared s national G network 
7,The vessels are the largest and fastest ropax vessels in the world that will be built by Fincantieri 
7,The Whitehall Street Real Estate Funds invest in real estate and real estate related assets  principally through the acquisition of real estate companies  real property and mortgage loans 
7,The volume of investments in the two phases of the project is estimated at USD mn  EUR  mn  
10,The volumes are expected to increase during the next few years 
7,The world of glass is coming to Egypt and we invite Visitors from all around the world to attend Glass World Exhibition   Register Now at wwwglassworldexcom
7,Their names have not yet been released 
7,There are no substitutes to AC drives 
7,There did not seem to be enough hours in a day for Pekkarinen 
7,There will be return flights from Stuttgart every morning  as well as evening departures on Thursdays  Fridays and Sundays 
7,Therefore  Phase III of the research will not be conducted by Abbott 
7,These include software development for internet and mobile telephone content  communications  valueadded software  financial services  security applications  systems integration and electronics   EBRD informed 
7,These include software development for internet and mobile telephone content  communications  valueadded software  financial services  security applications  systems integration and electronics 
7,These module products will be available for trials during Q and for volume deliveries during Q 
7,These sections will be put into place to form the loadbearing steel structure of the bridge   says Sami Eronen  Senior Vice President  Infrastructure and Northern Europe  Ruukki Construction 
7,They can be used to control the speed of electric motors used by industry and municipal engineering  and in power generation using renewable energy 
7,They will be sunk to a depth of some  metres and fixed to the bottom mud by vacuum 
7,This amount will not be included in the pensionable salary 
7,This corrensponds to  percent of Okmetic s share capital and voting rights 
7,This corresponds to  percent of Okmetic s share capital and voting rights 
7,This includes a EUR  mn change in the fair value of investment properties 
7,This will be done domestically and in neighboring markets  both organically and through acquisitions 
7,This would be a huge process 
7,Through the new production lines at the Novator mill in Veliky Ustjug  Vologda Oblast  Sveza will change its current  m by  m birch plywood production targeting the domestic market to produce  m by  m overlaid birch plywood for the global market 
7,Through the Nordic Exchange  OMX offers access to approximately  percent of the Nordic and Baltic securities market 
7,Tiimari s registered share capital is  shares as per today 
7,Tikkurila  a division of Kemira group  controls about   of the Russian market in its field and owns St Petersburg paint producer TEX 
7,TN means that the handset supports TeliaSonera s Telia Navigator global positioning system service 
7,treatment products in Usa  Canada  Mexico  Australia and Brazil Today  Global Research  Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries 
7,Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer 
7,Tyrvaan Sanomat  published twice a week by Tyrvaan Sanomat Oy  appears in Sastamala and Kiikoinen 
7,USbased T Corp is in talks with Scandinavian telecoms company TeliaSonera to sell its stake in Uzbek cellular operator Coscom  an executive at Coscom told Interfax 
7,Uncertainties still exist  however 
7,Under the contract  Ericsson will more than double the number of radio base stations in the Elisa network over the coming year 
7,Under the deal  Know IT will pay SEKm  USD  mEUR  m  in cash and stock 
7,Under the plan  which CSES worked out together with Public Policy Management Institute  PPMI  and other partners  buildings with a total area of  square meters should be built on the territory in the first phase 
7,Unilever s Turun Sinappi that is made in Sweden holds   of the market 
7,Union and company officials did not return calls yesterday 
7,UPM is talking to Myllykoskiˆ s creditor banks  Nordea  STO  NDA   Nordic Investment Bank and Danske Bankˆ s  CPH  DANSKE  Sampo Bank  over a deal  the paper said 
7,UPM s aim is to secure Botnia s strategic development and investments 
7,Upon completion of these transactions  Metso s stake will amount to more than   
7,Upon establishment  the plan is directed to approximately  persons 
7,Vacon recently announced plans to build its North American headquarters at  Business Park in Chambersburg 
7,Vaisala  headquartered in Helsinki in Finland  develops and manufactures electronic measurement systems for meteorology  environmental sciences  traffic and industry 
7,Vaisala s Present Weather Detector measures visibility up to  km  as well as precipitation type and intensity 
7,Water Treatment Products In Australia Today  Global Research  Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia 
7,We are now taking Marimekko there on a distinctly more significant scale 
7,What we think 
7,When the negotiations were started  Neste Oil anticipated that  people would be affected 
7,When the product is manufactured in Finland  it is also packed in the country 
7,Why not give your bedroom a cool makeover for summer 
7,Virala Oy Ab was allocated by the Board of Directors an amount of EUR  million which is EUR  million lower than maximum announced on  
7,With five different game modes  coop tournaments   player splitscreen and multiplayer modes  players can have as much fun as they would if they were actually fishing 
7,With sales of   billion over the last twelve months ending October   and over  stores in  states  Dollar General is the nation s largest small box discount retailer 
7,With the US Federal Government putting a stake in the ground  vendors  and their customers  are focused on meeting the deadline 
7,With this  the company will exit the contract manufacturing service segment 
7,Von Koskull will oversee a new unit of Nordea  which brings together corporate merchant banking  financial institutions and capital markets products divisions 
7,Votorantim Celulose e Papel  VCP  is part of the Votorantim Group  a major Brazilian conglomerate 
7,YIT acquired investment rights to a  square metre residential project in Yaroslavl and to a  square metre project in Moscow 
7,YIT CORPORATION SEPT    at  CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT S CAPITAL MARKETS DAY IN LONDON  SEPT    On Wednesday  September     YIT will hold a Capital Markets Day for investors and analysts in London 
7,YIT Kausta will build commercial and residential highrises in Virsuliskes area 
7,You re not alone 
7,  Munich   January   BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg  Germany  with the approval of the
7, Cash flow from operating activities before investments was EUR   million 
7, Cash flow from operating activities before investments was EUR  million EUR  million 
7, Christine Idzelis EQT Partners sheds Salcomp Swedish financial investor EQT Partners is selling a majority of its stake in mobile phone charger manufacturer Salcomp Oyj to Nordic investment company Nordstjernan AB 
7, Profit before taxes was EUR   million 
7, The Group  s cumulative sales during the review period were EUR  million EUR  million   and profit before taxes was EUR   million 
7, The Group  s profit before taxes was EUR   million 
7, The Group  s sales during the period were EUR  million EUR  million   and profit before taxes was EUR   million 
7,Compagnie de Financement Foncier  Is to issue a benchmark   year covered deal in Euros 
7,The company continued the development of a fully human antibody in its VAP antibody program 
7,The profit after taxes was EUR   million 
7,Westpac Banking Corp  Is to issue a benchmark   year FRN deal in Euros 
7, Because we re a pension insurance company  we re required to diversify and not put too much in one asset class 
7, Lemminkainen Talo Oy s Lahti office is a significant logistics and business premises constructor 
7, Marimekko aims to expand its distribution network primarily by increasing the number of concept stores and shopinshops 
7, Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand 
7, Over the years  the color orange has become synonymous with quality 
7, The enterprise value of the Fray Bentos pulp mill and Forestal Oriental totals approximately euro  billion   UPM said 
7, The new unit is a major investment in the Finnish media scene 
7, These developments partly reflect the government s higher activity in the field of dividend policy  
7, This agreement is a direct result of LCC s strategy and plan that was announced earlier this year   said Dean Douglas  LCC s chief executive officer 
7, This could be us 
7, We are selling an information systems development business to the Finns 
7, We have a group of  volunteers made up of Digicel employees who will manage the distribution  Over the next week  they will distribute the  tents to more than  organizations   Digicel Haiti CEO Maarten Boute said 
7, We have come out with a decision which is based on our preliminary economic  operational and environmental findings   Karvinen said 
7, April   Finnish machinery rental company Ramirent Oyj HEL  RMRV said today it has acquired the assets of sector player Stavebni Doprava a Mechanizace SDM in the Czech Republic for an undisclosed sum 
1, March  A leakage in the gypsum pond was detected today at the Talvivaara mine 
10, March   Finnish IT company Digia Oyj HEL  DIGV announced today an agreement with mobilephone major Nokia Oyj HEL  NOKV to acquire the commercial licensing and service business related to Nokia s Qt technology 
7, m  and at the time of investment it is fully leased to several tenants 
7,A filter is used to preprocess packets to determine if they need to be further processed by the processor of the network device 
10,A profit is still on target 
7,A spokeswoman for the Italian fashion house declined comment on the settlement 
7,A total EUR  m will be provided as secured senior threeyear debt from the syndicate  involving Pohjola Bank HEL  POHS  the Finnish arm of Nordea Bank AB STO  NDA  and Sampo Bank HEL  SAMAS 
1,A total of  jobs will be reduced at the Raahe Steel Works 
7,A total of  new Citycon shares with a nominal value of EUR  per share were subscribed between  and  March  exercising the ABC options based on the company s stock option plan  
7,A total six of the polled analysts rated Mreal  two gave  buy    accumulate   three gave  hold  and only one gave  sell  
7,ABN      now represent   of the voting rights and share capital of Citycon Oyj 
10,According to Finnish Aktia Bank s Managing Director Jussi Laitinen  the bank s aim is to triple the number of its customers in Finland in the next five years 
7,According to Finnish financial services group Sampo s CEO  Bjrn Wahlroos  Danish Danske Bank s acquisition of Sampo Bank for EUR bn was the largest cash deal in Finland s economic history 
7,According to Finnish LÆnnen Tehtaat s CEO Matti Karppinen  now that LÆnnen Tehtaat has sold the majority of its feed and grain business  it will quickly start to look for acquisitions 
7,According to Finnish Scanfil s founder and chairman of the board  Jorma J Takanen  the company has to look for growth abroad 
7,Finnish property investment company Citycon will expand and refurbish kersberga shopping center in Stockholm  in Sweden 
7,After nonrecurring items of EUR mn  profit amounted to EUR mn 
7,After the acquisition  Basware s preliminary pro forma net sales for  amount to EUR  mn  and preliminary pro forma operating profit amounts to EUR  mn 
7,After the sale  Outokumpu s share of the technology unit will be reduced to some  percent 
7,After the transaction  Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries 
7,Ahlstrom  headquartered in Helsinki  Finland  is a global company involved in the development  manufacture and marketing of high performance fibrebased materials 
7,Ahlstrom  headquartered in Helsinki  Finland  is a global leader in the development  manufacture and marketing of high performance fibrebased materials 
7,Ahlstrom Corporation Anne Pirila Director  Financial communications Distribution  Helsinki Stock Exchange Main media Ahlstrom in brief Ahlstrom is a leader in the development  manufacture and marketing of high performance fiberbased materials 
7,Ahlstrom Corporation Seppo Parvi  CFO Distribution  Main media wwwahlstromcom Ahlstrom in brief Ahlstrom is a global leader in the development  manufacture and marketing of high performance nonwovens and specialty papers 
7,Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT  at  A total of  new shares of Ahlstrom Corporation have been subscribed with option rights under the company s stock option programs I  and II  
7,Aldata Solution  a global company engaged in supplier to consumer business process optimization  has announced the details of its Dollars for Dinosaurs program 
7,Aldata Solution Oyj Thomas Hoyer CFO More information  Aldata Solution Oyj  Thomas Hoyer  CFO  tel     Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail  wholesale and logistics companies 
7,ALEXANDRIA  Va  March   Patrik Flykt and Timo Alakoski  both of Helsinki  Finland  and Tapio Suihko and Nadarajah Asokan  both of Espoo  Finland  have developed a method of mobility support of Internettype protocol traffic in a communication system 
7,ALEXANDRIA  Va  Nov   Erkki Aho  Elimaki  Finland  has developed a method and apparatus in conjunction with a shoe press 
7,ALEXANDRIA  Va  Nov   Risto Kontturi of Rajamaki  Finland  and Jari Ylinen of Hyvinkaa  Finland  have developed an automated transportation system with a usercontrolled transport selection 
7,All depends on financing 
7,Almost two thirds of Olvi s net sales come from outside Finland 
7,Also  CBA is to issue a benchmark   year fixed rate deal in Euros 
7,Amanda Capital has investments in  private equity funds and in over  unquoted companies mainly in Europe 
7,Among other industrial stocks  Metso added  pct to  eur  Wartsila B was down  pct at  eur and Rautaruukki K was  pct lower at  eur 
7,Among paper issues  Stora Enso R was little changed  up  pct at  eur  UPMKymmene was  pct higher at  eur and Mreal B added  pct to  eur 
7,An Android app will be coming soon 
7,An Apple spokeswoman said the company declined to comment 
7,Analysts surveyed by Thomson Financial expected revenue of   million for the quarter 
7,Around  of these reductions will be implemented through pension arrangements 
7,Around  percent of the world s roro fleet is over  years old and needs to be scrapped for environmental reasons 
7,As a consequence of the merger the number of administration personnel at the factories will be reduced by six 
7,As a result  the number of personnel in Finland will be reduced by  
1,As a result some  persons will no longer be needed 
7,As much biomass will be used as can be sourced locally  with the rest of the plant s fuel needs met by peat 
7,As part of the transaction  the Ænekoski paper mill remained in Mreal s ownership and continued Galerie Art production for Sappi under a longterm contract 
10,ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May    at  am An increase in the share capital of Aspo Plc totaling EUR  was registered today 
7,Aspo s Group structure and business operations are developed persistently without any predefined schedules 
7,Aspocomp Group  headquartered in Helsinki  Finland  develops interconnection solutions for the electronics industry 
7,Based in Helsinki  Finland  Ramirent has branches in  Nordic  central and Eastern European countries 
7,Based on the  calendar year the combined company had EUR  bn in pro forma annual revenues and is expected to start operations with  employees 
7,BAVARIA Industriekapital AG s  revenues were EUR  million  with an EBITDA of EUR  million 
1,Biohit said that it will reduce the number of leased personnel by   and lay off  of its own personnel 
7,BM middle layer headbox will be equipped with a dilution control system 
7,Boomerang Boats had net sales of EUR  mn and it made an operating profit of EUR  mn in  
7,By the end of   the number of joint branch offices will total  
7,Cameco typically prices sales contracts using a  ratio of fixed prices and spot prices 
7,CapMan  the Stockholmheadquartered private equity firm  has held a first close on its second private equity real estate fund as it continues its push into the property sector 
7,Cargotec s business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR 
7,Cargotec s sales totalled EUR  billion in  and it employs approximately  people 
7,Cargotec will also move HallbergIvarsson s service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg 
7,Citigroup  Inc NYSE  C  Deutsche Bank NYSE  DB and Pohjola Bank are lead managers for the sale 
7,Coffee will be served starting at  EET as well as after the event 
7,Combined net sales in  were   million and EBITDA was   million 
7,Combined with the Basware Enterprise Purchase to Pay portfolio  it provides a high level of automation for procurement and invoice workflows 
7,Commenting on the deal  Shane Lennon  SVP of Marketing  Product Development at GyPSii said  
10,Comparable net sales are expected to increase more than   in   in line with group target 
7,Componenta has production lines for similarsized products at Karkkila in Finland  at Weert in the Netherlands and at Orhangazi in Turkey  and these had a combined output of approximately  tonnes and net sales of EUR  million in  
7,Componenta will also offer a fiveyear subordinated loan for subscription by the public 
7,CS Cabot s main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental 
7,Curators have divided their material into eight themes 
7,Currently    of Trainers House s revenues are attributed to the Finnish market 
7,Currently  the company uses eight similar reach stackers and four empty container handlers by Konecranes 
7,Currently Alfred A Palmberg is putting the finishing touches to one of Finland s biggest ever replumbing and bathroom refurbishment projects also in the district of Vuosaari 
7,Currently Glaston employs approximately  persons 
7,Currently it operates a fleet of eight carriers  as well as nine pushers and barges 
7,Customers include hotels and restaurants as well as wholesalers and some retailers 
7,Customers wave cards in front of the reader to make payments  similar to  touch and go  cards used in transport systems 
7,Deliveries will start in the second half of  and the startup of the mill is scheduled for  
7,Delivery is expected to take place later this month 
7,Deutsche Beteiligungs  as well as a private equity fund it manages  first bought   of MCE in a secondary buyout from White Plains  NY  financial investor Andlinger  Co in  
7,Earnings per share EPS in  amounted to a loss of EUR  
7,Earnings per share EPS in the first quarter amounted to a loss of EUR  
7,Economic development in China is no longer taking place only on the East coast and in the Shanghai area  Vauramo says 
7,Eero Katajavuori  currently Group Vice President  Human Resources  will take a yearlong sabbatical starting from October    
7,Elcoteq expects its net sales for the last quarter of  to be on the level of the third quarter 
7,Elcoteq s global service offering covers the entire lifecycle of products  from product development to aftermarket services 
7,ENP Newswire   March  Release date    A total of  Talvivaara Mining Company Plc s new shares were subscribed for during the period between  January  and  February  under the company s stock option rights A 
7,EQ Bank forecasts Olvi s net sales at EUR mn in the second quarter of   and operating profit at EUR  mn 
7,Established in   CapMan manages Nordic buyout  mezzanine  technology  life science and real estate funds with approximately EURO  billion   billion in total capital 
7,EUR  mn of this was net interest income 
7,Exel s board of directors will propose a dividend of  euro   per share for  at the annual general meeting on April    
7,Financing of the project will come mainly from China 
7,Finnish component supplier Componenta Corporation OMX Helsinki  CTHV said on Monday  June that it is changing its pricing cycle due to the increase of raw material prices 
7,Finnish construction company YIT HEL  YTYV said it had agreed to take over German facility engineering and facility systems firm Caverion for EURm USD  m 
7,Finnish fibers and plastics producer Suominen Corporation OMX Helsinki  SUYV reported on Wednesday  October an operating loss of EUR  m on net sales of EUR  m for the third quarter of  
7,Finnish Neste Oil that was previously on the list  has fallen off the list completely 
7,Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki  OKMV said on Wednesday  September that it will invest EURm in its sensor wafer business during  
7,Finnish silicon wafers maker Okmetic Oyj said on September    that it will invest a total of  mln euro   mln in its sensor wafer business 
1,Finnish sports equipment company Amer Sports said it has decided to lay off  workers from its Salomon division in France 
7,Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company  Wartsila Corporation 
7,Fiskars R  founded in   is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the US 
7,FL Group s private equity division manages all operating companies  including Icelandair Group  FL Travel Group  Bluebird and Sterling 
7,Following the acquisitions  Panostaja will establish a new business unit which will focus on heat treatment of metals 
7,Following the demerger  the vice president of the group s pharmaceutical trade in Finland  Jukka Niemi  will be appointed managing director of Oriola in addition to his current responsibilities 
7,Following the divestment  Fiskars s Outdoor unit will comprise the brands Gerber  Silva and Buster  and will focus on multitools  knives  compasses  mobile lighting  pedometers  and aluminium boats 
7,Following the issue  the number of shares in the Swedish company will grow by   
7,Following the transaction  Tulikivi restructured its operations into the Soapstone Fireplaces Business  Natural Stone Product Business and Ceramic Products Business units 
7,For   net profit was EUR  million and the company paid a dividend of EUR  apiece 
7,For   net profit was EURm and the company paid a dividend of EUR  apiece 
7,Fortum is now considering taking part in nuclear energy projects outside of Finland 
7,From  on  the emphasis of Kyro s strategy has been on Glaston s growth 
7,Garmin fell  percent to   at  pm in New York  while Google slid  percent at   
7,GE is building the facility with wind power developer Invenergy Wind LLC 
7,Glaston  headquartered in Tampere  Finland  is a growing and international glass technology company 
7,Group net sales in the third quarter of  totaled EUR  mn and operating profit EUR  mn 
7,GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais  UAE 
7,GUANGDONG  October   SinoCast  Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic  Qingyuan City of Guangdong Province 
7,He joins Technopolis from KONE where he has held various positions within the Group  most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations 
7,High winds also toppled three semitrailers on I north of Barstow 
7,HK Ruokatalo s target is to know the consumers 
7,Honkarakenne s customer in this project is one of the biggest real estate companies in Kazakhstan  according to the company 
7,However  the production is almost entirely very labor intensive and based on small investments only 
10,In   the company intends to invest significantly in expanding its distribution and maintenance network 
7,In   Etteplan had turnover of EUR  m
7,In   the Group s net sales stood at EUR  million and it had about  employees 
7,In  Etteplan reported a turnover of EUR  m
7,In   AVC Systemhaus had net sales of EUR  million USD  m 
7,In  Stockmann earned  million lats in profit on  million lats in turnover 
7,In   Sanoma Magazines expects net sales to be at the  level 
7,In addition  the company is considering the start of production in Russia 
1,In addition  the company will reduce a maximum of ten jobs 
7,In addition  the Kazakh delegation will visit Finland s SITRA investment fund  Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC s activities 
7,In addition to its stake in MegaFon  Telecominvest currently owns   of shares in Web Plus and St Petersburg Payphones    in telecom equipment producer PeterServis and a number of other minor assets 
10,In addition to Russia  we now seek additional growth in Ukraine 
7,In addition to software development  the new design unit will provide for mechanical engineering and electronics design 
7,In addition to verification of an identity and digital signatures  new stateapproved Mobile ID enables to cast votes in elections as well 
7,In April   Olvi s range of ciders will expand with a strawberryrhubarb and an applepear cider in green bottles with a new shape 
7,In AprilJune   Scanfil s net sales totalled EUR  mn and operating profit EUR  mn 
10,In banking  Sampo A was unchanged at  eur and Nordea rose  pct to  eur 
7,In Finland  Alma Media will focus on quality and developing chain operations 
7,In Finland  the five largest brands control   of the beer market 
1,in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki  ORNAV said on Wednesday  January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by  
7,In July it and Quadriga Capital sold their Lewa GmbH pumpmaking business to Japan s Nikkiso Co 
7,In November  the Finnish government decreased its ownership in the company further to  percent from  percent 
7,In Sweden the agreement covers data communication services as well 
7,In the automobile space  Maruti is the most searched brand in cars 
10,In the autumn  it plans to expand service to St Petersburg and Moscow and launch service to Yekaterinburg  Russia  flying there three times a week 
7,In the beginning of the negotiations  the estimated number of reductions was  at the maximum 
7,In the Czech Republic  the profiling unit at Ostrava will be closed and the machinery will be relocated to Ruukki s bigger plants in Hungary  Poland and Romania by the end of the first quarter of  
7,In the Czech Republic  the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki s bigger plants in Hungary  Poland and Romania by the end of the first quarter of  
7,In the first quarter of   Sacanfil s net sales totalled EUR  mn and its operating profit EUR  mn 
7,In the third quarter of   net sales totaled EUR  mn  and operating profit EUR  mn 
7,Incap Contract Manufacturing Services Pvt Ltd  a subsidiary of Incap Corporation of Finland  is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur  near Bangalore  for Rs crore 
7,Inha Works has invested in its product development and market research 
7,It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds  mark 
7,It grew in Finland  Norway  Denmark and the Baltic countries 
7,It includes options for additional  communal building sites as well as construction supervision works for all construction sites 
7,It is being developed by Symbian  the software licensing consortium led by Nokia 
7,It is estimated that the consolidated turnover of Kausta Guder will reach Lt mn US  mn EUR  mn in  
7,It is the first application in the market for invoice and purchase requisition approval with a mobile device 
7,It now owns  shares in Amer Sports Corporation  equaling   of the company s share capital and voting rights 
7,It posted a turnover of  mln euro   mln and an operating profit of  mln euro   mln for  
7,Ixonos will finance the acquisition through a  mln euro   mln loan 
7,JÆrviSuomen Portti is also planning to reduce the use of sodium nitrite 
7,Karachi  Sept   Ixonos  a world leader in the development and integration of solutions for handheld devices  announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Zxx based smartphones 
7,KaukoTelko s centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year 
7,Kemira s RD organization comprises approximately  people  the company said 
1,Konecranes has previously communicated an estimated reduction of about  employees on group level in  
7,LT also acquired a  pct stake in local sector company Salvor Oy at the beginning of September  
7,Laavainen said Benecol was well known in Europe and the US  where it had been in the market for  years 
7,Latin America currently accounts for approximately   of sales at Tecnotree  company president and CEO Eero Mertano recently told BNamericas 
10,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system 
7,LCS s services cover the whole life cycle of software and information systems  from process modelling and tailored software development  to hosting services  solution management  maintenance and support 
10,Lemcon has also signed a precontract for the purchase of the park s entire hectare site 
7,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement 
7,Liquid handling products include electronic and mechanical pipettes  disposable tips as well as pipette maintenance and calibration services for research institutions  healthcare and industrial laboratories 
7,ADP News  Jan     Finnish industrial and environmental measurement equipment maker Vaisala Oyj OMX  VAIAS said yesterday it will develop an operational reference radiosonde for climate change observations 
7,ADPnews  Dec     Norwegian financial services group SpareBank  Gruppen AS OSL  SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank  Gruppen Finans
7,MÆkelÆ is demanding a new Board for the company as well as discussions on the merger of Alma media and media company Talentum 
7,Marathon estimates the value of its remaining stake in Protalix at   million 
7,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD  million 
7,Marimekko is considering further measures in the matter 
7,Marketing will use Tikkurila s existing infra structure and local knowledge in Russia 
7,Metsaliitto will sell  million B shares of Neomarkka  accounting for about  pct of Neomarkka s equity and about  pct of the voting rights 
7,Moreover  Konecranes and Kito intend to transfer the hoist distribution business of Konecranes  Japanese joint venture MHS Konecranes to Kito 
7,Most of the growth in beer consumption took place in the Far East  Latin America and Africa 
7,Most of the new substations support EDGE technology  which enables faster data traffic 
7,Most of the raw materials come from Europe and the US and are paid in euros or US dollars  while sales take place in rubles 
7,Most recently  he founded Virent Energy Systems  Inc  an  person catalytic biofuels company  where  as president and CEO  he led the company through multiple financings  defined the company s market strategy  and secured the company s first customers 
7,Motorola accounted for  percent of the South Korean handset market as of the end of April  Samsung held  percent and LG Electronics  percent  according to Koreabased ATLAS Research Group 
7,Motorola Inc of the United States came second with shipments of  million units for a  percent market share  followed by South Korea s Samsung Electronics Co with shipments of  million units for an  percent share 
7,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec 
7,Mr KR Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt Ltd 
7,Mr Doring has been with Eaton since  and acted as the Business Unit Manager for Eaton s Power Controls Business Unit since January  
7,Mr Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since  
7,Mr McDonald started the evening with his own set  featuring hits from his solo career and his Doobie Brothers years and a selection of RB cover songs that met with mixed results 
7,Mreal Corporation Stock Exchange Announcement  September  at  pm Kyro Corporation and Mreal Corporation  a Metsaliitto Group subsidiary  have agreed on an arrangement which gives Mreal option to purchase the Kyroskoski natural gas powerplant from Kyro 
7,Mreal plans to discontinue production of standard coated fine paper in the Hallein and Gohrsmhle mills 
7,Neste Oil will offer outplacement services to the  employees to be reduced 
7,News Corp s MySpacecom Web site will display submissions for the expanded Broadband Emmy Awards as part of an effort to identify aspiring video artists 
7,Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties 
7,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place 
7,No financial details of the deployment were disclosed 
7,No financial or pricing details were disclosed 
7,No planned closing date was provided 
7,No service pricing details were disclosed 
7,Nordea Bank AB publ holds  Alma Media shares  representing   of share capital and voting rights 
7,Nordea Pankki Suomi Oyj s ownership in Stonesoft Corporation has decreased below  
7,Nordea will coordinate the syndicated loan 
7,Nordstjernan has used its option to buy another   stake of Salcomp s shares and votes 
7,NViro operates processing facilities independently as well as in partnership with municipalities 
7,Okmetic closed its plant in Espoo in early   and all production lines from the site were moved to Okmetic s plants in Vantaa  Finland and Texas  USA 
7,Okmetic has a global customer base and sales network  production plants in Finland and the US and contract manufacturers in Japan and China 
7,On preliminary estimate  the hotel will operate under the brand Novotel 
7,One of the largest projects of the magazine division of SanomaWSOY  Sanoma Magazines International in  became launch of the Russian magazine Gloriya 
7,Operating profit of operations in Finland in the period under review totaled EUR  mn  remaining at the  level 
7,OPPohjola Group s capital adequacy ratio under the Act on Credit Institutions stood at   and Tier  ratio at   
7,Our customers include companies in the energy and process industry sectors  in particular 
7,Our key geographical markets are Europe  Russian Federation  MiddleEast  SouthAfrica and Japan 
7,Our tools are specifically designed with the needs of both the business users and ICT experts in mind 
7,Outotec s delivery covers the engineering  supply and construction of a circulating fluid bed calcination plant with a capacity of  tons of alumina per day 
7,OVA Press has a   stake in the joint venture  while IMSM holds a   stake 
7,Panostaja owns a  pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May    
7,Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd  a provider of printing services 
7,Paper company Mreal calculated that if  biscuit cartons are made using a gsm lighter board  the CO saved over the course of  months would be equal to that generated by driving  km by car 
